id,question,level,sql_code,train
D0070,"Num raio de 12 km do centro de Porto Alegre, qual a média de docentes da educação básica por dependência administrativa?",Difícil,"SELECT e.tp_depende, ROUND(AVG(md.qt_doc_bas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-51.2373, -30.0142), 4674)::geography, 12000), e.geometry::geography)
GROUP BY e.tp_depende
ORDER BY media DESC;",1
D0071,"Na região Sul, considerando municípios com área acima de 400 km², qual a área máxima (km²) por estado?",Difícil,"SELECT uf.nm_uf, ROUND(MAX(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_maxima_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 400
GROUP BY uf.nm_uf
ORDER BY area_maxima_km2 DESC;",1
D0072,"Por estado da região Sul, qual a área total dos municípios com mais de 500 km²?",Difícil,"SELECT uf.nm_uf, ROUND(SUM(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_total_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 500
GROUP BY uf.nm_uf
ORDER BY area_total_km2 DESC;",1
D0073,"Por estado da região Sul, qual a área média dos municípios com mais de 100 km²?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_media_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 100
GROUP BY uf.nm_uf
ORDER BY area_media_km2 DESC;",1
D0074,"Na região Sul, considerando municípios com área acima de 400 km², qual a área média (km²) por estado?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_media_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 400
GROUP BY uf.nm_uf
ORDER BY area_media_km2 DESC;",1
D0075,"Por estado da região Centro-Oeste, qual a área máxima dos municípios com mais de 200 km²?",Difícil,"SELECT uf.nm_uf, ROUND(MAX(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_maxima_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Centro-Oeste' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 200
GROUP BY uf.nm_uf
ORDER BY area_maxima_km2 DESC;",1
D0076,"Na região Nordeste, considerando municípios com área acima de 250 km², qual a área máxima (km²) por estado?",Difícil,"SELECT uf.nm_uf, ROUND(MAX(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_maxima_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Nordeste' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 250
GROUP BY uf.nm_uf
ORDER BY area_maxima_km2 DESC;",1
D0077,"Por estado da região Nordeste, qual a área média dos municípios com mais de 120 km²?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_media_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Nordeste' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 120
GROUP BY uf.nm_uf
ORDER BY area_media_km2 DESC;",1
D0078,"Por estado da região Nordeste, qual a área total dos municípios com mais de 400 km²?",Difícil,"SELECT uf.nm_uf, ROUND(SUM(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_total_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Nordeste' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 400
GROUP BY uf.nm_uf
ORDER BY area_total_km2 DESC;",1
D0079,"Na região Centro-Oeste, considerando municípios com área acima de 200 km², qual a área total (km²) por estado?",Difícil,"SELECT uf.nm_uf, ROUND(SUM(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_total_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Centro-Oeste' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 200
GROUP BY uf.nm_uf
ORDER BY area_total_km2 DESC;",1
D0080,"Por estado da região Norte, qual a área total dos municípios com mais de 250 km²?",Difícil,"SELECT uf.nm_uf, ROUND(SUM(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_total_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Norte' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 250
GROUP BY uf.nm_uf
ORDER BY area_total_km2 DESC;",1
D0081,"Por estado da região Nordeste, qual a área máxima dos municípios com mais de 150 km²?",Difícil,"SELECT uf.nm_uf, ROUND(MAX(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_maxima_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Nordeste' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 150
GROUP BY uf.nm_uf
ORDER BY area_maxima_km2 DESC;",1
D0082,"Por estado da região Centro-Oeste, qual a área total dos municípios com mais de 120 km²?",Difícil,"SELECT uf.nm_uf, ROUND(SUM(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_total_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Centro-Oeste' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 120
GROUP BY uf.nm_uf
ORDER BY area_total_km2 DESC;",1
D0083,"Na região Sudeste, considerando municípios com área acima de 200 km², qual a área máxima (km²) por estado?",Difícil,"SELECT uf.nm_uf, ROUND(MAX(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_maxima_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sudeste' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 200
GROUP BY uf.nm_uf
ORDER BY area_maxima_km2 DESC;",1
D0084,"Na região Sudeste, considerando municípios com área acima de 300 km², qual a área média (km²) por estado?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_media_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sudeste' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 > 300
GROUP BY uf.nm_uf
ORDER BY area_media_km2 DESC;",1
D0085,"Na média por escola, qual o número de matrículas na educação infantil em cada estado da região Sudeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_inf)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sudeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0086,"Qual a média de matrículas no ensino médio por escola, por estado, na região Sudeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_med)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sudeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0087,"Na média por escola, qual o número de docentes da educação básica em cada estado da região Norte?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_doc_bas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Norte'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0088,"Qual a média de matrículas na EJA por escola, por estado, na região Norte?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_eja)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Norte'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0089,"Na média por escola, qual o número de matrículas no ensino médio em cada estado da região Norte?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_med)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Norte'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0090,"Na média por escola, qual o número de matrículas no ensino fundamental em cada estado da região Centro-Oeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_fund)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Centro-Oeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0091,"Qual a média de matrículas na educação infantil por escola, por estado, na região Norte?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_inf)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Norte'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0092,"Qual a média de desktops para alunos por escola, por estado, na região Sudeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_desktop_aluno)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sudeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0093,"Qual a média de matrículas no ensino médio por escola, por estado, na região Sul?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_med)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0094,"Na média por escola, qual o número de matrículas na educação básica em cada estado da região Nordeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_bas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Nordeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0095,"Qual a média de matrículas na educação profissional por escola, por estado, na região Sudeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_prof)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sudeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0096,"Na média por escola, qual o número de matrículas na educação infantil em cada estado da região Centro-Oeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_inf)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Centro-Oeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0097,"Na média por escola, qual o número de docentes da educação básica em cada estado da região Sul?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_doc_bas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0098,"Na média por escola, qual o número de matrículas na EJA em cada estado da região Sul?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_eja)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0099,"Qual a média de matrículas na educação infantil por escola, por estado, na região Sul?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_inf)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0100,"Na média por escola, qual o número de desktops para alunos em cada estado da região Sul?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_desktop_aluno)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0101,"Na média por escola, qual o número de matrículas na EJA em cada estado da região Centro-Oeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_eja)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Centro-Oeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0102,"Na média por escola, qual o número de turmas da educação básica em cada estado da região Sudeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_tur_bas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sudeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0103,"Qual a média de matrículas na educação básica por escola, por estado, na região Norte?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_bas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Norte'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0104,"Qual a média de desktops para alunos por escola, por estado, na região Norte?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_desktop_aluno)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Norte'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0105,"Qual a média de salas de aula utilizadas por escola, por estado, na região Sul?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_salas_utilizadas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0106,"Qual a média de matrículas na educação profissional por escola, por estado, na região Sul?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_prof)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0107,"Na média por escola, qual o número de docentes da educação básica em cada estado da região Sudeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_doc_bas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sudeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0108,"Na média por escola, qual o número de matrículas na educação básica em cada estado da região Sul?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_bas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sul'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0109,"Qual a média de turmas da educação básica por escola, por estado, na região Nordeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_tur_bas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Nordeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0110,"Qual a média de desktops para alunos por escola, por estado, na região Nordeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_desktop_aluno)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Nordeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0111,"Na média por escola, qual o número de computadores portáteis para alunos em cada estado da região Nordeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_comp_portatil_aluno)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Nordeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
D0112,"Na média por escola, qual o número de matrículas na educação básica em cada estado da região Sudeste?",Difícil,"SELECT uf.nm_uf, ROUND(AVG(md.qt_mat_bas)::numeric, 2) AS media
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
JOIN regiao rg ON uf.cd_regia = rg.cd_regia
WHERE rg.nm_regia = 'Sudeste'
GROUP BY uf.nm_uf
ORDER BY media DESC;",1
